,step,x,y,point,amount_of_movement,direction_angle,distance,azimuth,collision_flag,boids_flag,estimated_probability
0,0,-22.05776717879462,5.455040854233326,[-22.05776718   5.45504085],0.0,0.0,9.635171659476889,34.48282538552182,0,0,0.0
0,1,-24.04274097340603,3.416650594317452,[-24.04274097   3.41665059],2.845198730671361,225.7606466061201,6.86749127364463,29.83544739776751,0,0,0.29579509581462105
0,2,-22.328892616513997,1.4122628273058613,[-22.32889262   1.41226283],2.6372042982990966,310.5320412504414,7.800024024473477,10.431436763802122,0,0,0.2516431803383121
0,3,-23.081866260380004,2.758010921319065,[-23.08186626   2.75801092],1.542078869869185,119.22790744826291,7.447630407141844,21.73539054152718,0,0,0.2685906359393178
0,4,-23.210681599481028,4.908540077307492,[-23.2106816    4.90854008],2.1543836803930745,93.42788526897107,8.377864288358898,35.866169262152226,0,0,0.2237184316710155
0,5,-24.71846604017083,5.303811807145864,[-24.71846604   5.30381181],1.5587346342452533,165.3102437847233,7.484986349650122,45.12058413314249,0,0,0.2668041035769816
0,6,-25.83290056491261,4.641424965092548,[-25.83290056   4.64142497],1.2964261021985781,210.72599457498487,6.237591154323118,48.08231293978521,0,0,0.3234927867374241
0,7,-25.807762693303687,3.631753489499707,[-25.80776269   3.63175349],1.0099843569159133,271.4262029767423,5.546574352169964,40.90252679334299,0,0,0.3504142153480006
0,8,-27.21552535572961,3.050827507207763,[-27.21552536   3.05082751],1.5229152013892258,202.42393408393156,4.13047788074458,47.61345671276083,0,0,0.3888746833713406
0,9,-25.875917704890554,4.518577223821417,[-25.8759177    4.51857722],1.9871683091288461,47.61345671276083,6.117646189873427,47.61345671276083,0,2,0.3888746833713406
0,10,-28.28784373574622,5.038446129820917,[-28.28784374   5.03844613],2.46731652970272,167.83649660676824,5.321411323730843,71.23129850174601,0,0,0.3581807456455569
0,11,-29.464912469431578,4.177444214898141,[-29.46491247   4.17744421],1.4583604154393188,216.18471345789328,4.211574388985165,82.70074778072237,0,0,0.3874002885370505
0,12,-29.321989834080636,5.293245466313116,[-29.32198983   5.29324547],1.1249174691304609,82.70074778072237,5.336491858115625,82.70074778072238,0,2,0.3874002885370505
0,13,-30.612751376729996,5.187929604535708,[-30.61275138   5.1879296 ],1.2950508834499412,184.6645465620228,5.223990604059557,96.73605244775577,0,0,0.3613669997165867
0,14,-31.89961457734266,5.2514856949126445,[-31.89961458   5.25148569],1.2884317109242043,177.17255161910853,5.584499757930416,109.88652576161269,0,0,0.3490530672506319
0,15,-30.943006173731597,4.8669718616875635,[-30.94300617   4.86697186],1.0309949203564261,338.1020769219107,4.957486837718726,100.96554133863812,0,0,0.369511421788208
