,step,x,y,point,amount_of_movement,direction_angle,distance,azimuth,collision_flag,boids_flag,estimated_probability
0,14,-21.350204009146225,0.04759820670786352,[-21.35020401   0.04759821],2.827653570105115,280.9020455907419,8.649926951869123,0.3152847573495745,0,0,0.21068902992422214
0,15,-22.003084171668643,-1.235426250867345,[-22.00308417  -1.23542625],1.4395847544870213,243.03026529120518,8.091782299762441,351.2179253906862,0,0,0.2375294951844361
0,16,-21.79574276062296,-2.807029566193071,[-21.79574276  -2.80702957],1.5852215748838483,277.51562058988884,8.671173613493885,341.1119746432734,0,0,0.2096778997873932
0,17,-23.038083971915892,-1.9840944582754751,[-23.03808397  -1.98409446],1.4901791426268634,146.47924311585052,7.239123261932612,344.0928409044933,0,0,0.27849870938190036
0,18,-22.532756102398526,-0.8284801724187802,[-22.5327561   -0.82848017],1.2612694531253181,66.38116754862392,7.5130626792512185,353.6690067034006,0,0,0.26545943739592887
0,19,-22.742233293679696,-3.754291523405149,[-22.74223329  -3.75429152],2.933300658853048,265.90482345695216,8.171284012080552,332.64841610694754,0,0,0.23368479540255419
0,20,-23.612838949435766,-4.812356091017267,[-23.61283895  -4.81235609],1.370202480318392,230.55147916755098,7.997161836088838,323.00409103965006,0,0,0.24210807501996706
0,21,-25.26178075307888,-6.767747889439296,[-25.26178075  -6.76774789],2.5578440447255475,229.8597513640545,8.261545444219488,304.99654116028927,0,0,0.22932484524007785
0,22,-27.65098281537655,-7.65651846377305,[-27.65098282  -7.65651846],2.549156650402048,200.40493576051156,8.008755004353292,287.0559951294047,0,0,0.24154703400265948
0,23,-29.47329063822184,-8.374878283399394,[-29.47329064  -8.37487828],1.9587870307046475,201.51452422456416,8.391424730851105,273.5986826444854,0,0,0.2230659646243828
0,24,-28.420333271395222,-9.181526008404054,[-28.42033327  -9.18152601],1.3264236761343036,322.5450601989007,9.31642457257402,279.7620738869306,0,0,0.17962518209636183
0,25,-28.523704327393418,-7.571287617376216,[-28.52370433  -7.57128762],1.6135529898822982,93.67312641063084,7.713873546927726,281.0334405110132,0,0,0.25580224601168045
0,26,-26.55452006367209,-6.591778344108754,[-26.55452006  -6.59177834],2.199346512240547,26.4466155663275,7.437934775829869,297.5957777349014,0,0,0.2690538227841646
0,27,-24.36828713141828,-7.051955372228281,[-24.36828713  -7.05195537],2.234139058178789,348.11341325438684,9.02475841261406,308.6109695179553,0,0,0.19303325256946832
0,28,-23.74777344777719,-5.860908873363849,[-23.74777345  -5.86090887],1.3429925517451906,62.48130131909348,8.569748519192093,316.8503100859502,0,0,0.21451395069034648
0,29,-23.205895064738403,-8.06045478264236,[-23.20589506  -8.06045478],2.2653111020406356,283.83974447066157,10.54185909478817,310.1273214252027,0,0,0.1278968364428428
0,30,-24.803814099862617,-6.16470041151175,[-24.8038141   -6.16470041],2.4793607802159636,130.1273214252027,8.062498314572208,310.12732142520264,0,1,0.1278968364428428
0,31,-22.973759926572306,-6.111215612525643,[-22.97375993  -6.11121561],1.8308355745123226,1.6740385302767846,9.312089230254314,318.9842196335109,0,0,0.1798219755505924
0,32,-25.382239789371603,-4.820734985517134,[-25.38223979  -4.82073499],2.732419348891014,151.81727772872043,6.6755670293580085,313.7680445404955,0,0,0.30448471414308514
0,33,-25.876461022456052,-3.7800097010271365,[-25.87646102  -3.7800097 ],1.1521127310329924,115.4021803878503,5.593929481069944,317.48880565707475,0,0,0.3487123403768071
0,34,-26.406918086243508,-2.0815774675712877,[-26.40691809  -2.08157747],1.779341661447804,107.3447117161429,4.152493515041837,329.91503223055884,0,0,0.38848397467657897
0,35,-25.251205551213904,-2.7511155492656743,[-25.25120555  -2.75111555],1.335646924326767,329.91503223055884,5.488140439368604,329.91503223055884,0,2,0.38848397467657897
0,36,-24.64020931449268,-1.7424700378211564,[-24.64020931  -1.74247004],1.1792718808844171,58.794231602793666,5.63591678657124,341.99063617181616,0,0,0.3471842433371391
0,37,-23.45782261712154,-1.3174561790535557,[-23.45782262  -1.31745618],1.2564533744889848,19.771187130620067,6.673512994875552,348.6141237934084,0,0,0.304576653562449
0,38,-24.611986553212333,1.0388277173496647,[-24.61198655   1.03882772],2.6237698435308183,116.0967126333404,5.487244475062018,10.91291774311467,0,0,0.3525135439977819
0,39,-25.86995263951875,-0.38437311971048094,[-25.86995264  -0.38437312],1.8994681615930773,228.52655981878175,4.147895116197383,354.68294194985776,0,0,0.3885661718521966
0,40,-24.061829406712018,-0.5526506010936363,[-24.06182941  -0.5526506 ],1.8159369305557191,354.68294194985776,5.963832046753103,354.68294194985776,0,2,0.3885661718521966
0,41,-25.32851786313366,-3.254462841234493,[-25.32851786  -3.25446284],2.984005533943728,244.88144511906626,5.693353470498509,325.1363842698754,0,0,0.34506530446969297
0,42,-24.623658249448436,-0.8917766906043316,[-24.62365825  -0.89177669],2.465585715683811,73.38859165629593,5.449799655457902,350.58206557671195,0,0,0.3538193169509241
0,43,-23.53211250975704,0.2405578874638452,[-23.53211251   0.24055789],1.5727853313555762,46.05076080909013,6.4723594371498265,2.1300002020920332,0,0,0.3134598070141076
0,44,-24.03737685525102,-1.5629192674714607,[-24.03737686  -1.56291927],1.8729180193486852,254.34918865125664,6.164056408156058,345.31209842609593,0,0,0.326552811721548
0,45,-23.759323303171445,-3.03357920843938,[-23.7593233   -3.03357921],1.4967145485334976,280.70637474047965,6.93892271525016,334.07571542393697,0,0,0.2925145773848353
0,46,-25.578370094565795,-4.336986312024957,[-25.57837009  -4.33698631],2.2378117228577166,215.6228482133665,6.19356612068701,315.5536913109989,0,0,0.32532980566177927
0,47,-26.344814674129857,-2.5204392703418517,[-26.34481467  -2.52043927],1.9716187380400845,112.87604272138758,4.439931742936797,325.41172899042357,0,0,0.38273723272677923
0,48,-24.384457101989018,-3.8722071749034495,[-24.3844571   -3.87220717],2.3812346122238313,325.41172899042357,6.821166355160629,325.41172899042357,0,2,0.38273723272677923
0,49,-25.453323977352383,-5.07507574023396,[-25.45332398  -5.07507574],1.609151696612015,228.37576508348002,6.8138576903271195,311.85663339806837,0,0,0.29824238731305786
0,50,-27.82431042003741,-6.148559400655954,[-27.82431042  -6.1485594 ],2.6026801341288945,204.35903226942253,6.522147487733814,289.4865062569555,0,0,0.31128418941938624
0,51,-28.973371341472024,-5.7814752872992115,[-28.97337134  -5.78147529],1.2062718381223492,162.28316728937492,5.871918161909484,280.0691736770439,0,0,0.33827476085780644
0,52,-30.90622745416821,-7.104681766005415,[-30.90622745  -7.10468177],2.3423936769204876,214.39500031696173,7.1622448432665315,262.73097188208067,0,0,0.28211960241745354
0,53,-29.2164003390745,-7.643470015115296,[-29.21640034  -7.64347002],1.7736427081813353,342.3155220389609,7.683531889734642,275.8534470783069,0,0,0.2572651658027366
0,54,-28.552327267231753,-5.081327961185359,[-28.55232727  -5.08132796],2.646802778686576,75.4694419995929,5.283526302605566,285.9022776316666,0,0,0.3594326795475971
0,55,-29.565581970404107,-7.158955257561962,[-29.56558197  -7.15895526],2.311540671532744,244.00160038479456,7.1721237722317674,273.47255081989346,0,0,0.2816554204121289
0,56,-32.25181861909345,-7.189318864180908,[-32.25181862  -7.18931886],2.686408249199785,180.64760951881078,7.533723702403971,252.60854426004647,0,0,0.264468918390558
0,57,-33.90215682581445,-7.196886204047816,[-33.90215683  -7.1968862 ],1.650355555992634,180.26271802719344,8.186696459944272,241.53341925829045,0,0,0.232939867865053
0,58,-31.83132381036309,-6.72818492399688,[-31.83132381  -6.72818492],2.123212252179409,12.753148098932531,6.972963449631848,254.77370276025653,0,0,0.2909431753335599
0,59,-32.90560977388303,-6.995014704887693,[-32.90560977  -6.9950147 ],1.1069274878627777,193.94878235444423,7.574483406786212,247.44283522919392,0,0,0.2625125202272898
0,60,-33.639931627039665,-6.302689838495929,[-33.63993163  -6.30268984],1.0092285690802514,136.68616053375592,7.278255385035858,239.99269195217494,0,0,0.27664839367560634
0,61,-33.96050558440244,-5.237638545573912,[-33.96050558  -5.23763855],1.1122508344317348,106.75147496142537,6.566464955983891,232.90479731768724,0,0,0.3093345261293434
0,62,-33.33939622979664,-2.749609653388968,[-33.33939623  -2.74960965],2.5643838633726177,75.98321854885252,4.325727733640875,219.46753819583313,0,0,0.38516263178049887
0,63,-34.44673517636726,-3.6613762266085725,[-34.44673518  -3.66137623],1.434405042738192,219.46753819583313,5.760132776379066,219.46753819583313,0,2,0.38516263178049887
0,64,-34.838523319325084,-1.2964631014544943,[-34.83852332  -1.2964631 ],2.3971466451780477,99.4065864199436,5.009203977188954,194.9998307997419,0,0,0.36799845262562747
0,65,-37.383021886478105,-0.3096264855979467,[-37.38302189  -0.30962649],2.7291609451695913,158.80214002646036,7.389511535737558,182.4014423562582,0,0,0.2713638432246685
0,66,-38.48063536553564,1.4265191409858713,[-38.48063537   1.42651914],2.0540099771215585,122.30159799856594,8.599775175129457,170.45171887112957,0,0,0.2130798771570168
0,67,-37.41593747905832,2.3531106838735187,[-37.41593748   2.35311068],1.4114366712042665,41.032590962413025,7.780312242054402,162.39553038098583,0,0,0.2525954111156742
0,68,-37.23268042822912,1.1726197836772925,[-37.23268043   1.17261978],1.1946304500240699,278.82404918502783,7.327121080885725,170.79088243051794,0,0,0.27433149442708715
0,69,-37.171444767980724,-1.7849547287146494,[-37.17144477  -1.78495473],2.958208377115529,271.1861218203044,7.390242448239359,193.97677567602545,0,0,0.27132901736507825
0,70,-38.68510126190009,-3.8560308401401944,[-38.68510126  -3.85603084],2.565250911880126,233.8386082801971,9.502628992524688,203.94037174388103,0,0,0.17125147144569
0,71,-36.81650367925101,-4.502136961139489,[-36.81650368  -4.50213696],1.9771469458476632,340.926118757831,8.169085605262124,213.44380379223063,0,0,0.23379106359807067
0,72,-35.377125718054316,-5.549914141590963,[-35.37712572  -5.54991414],1.7803499473568625,323.9477228103616,7.727549932986037,225.9059381593131,0,0,0.255142491273061
0,73,-36.28536614204909,-3.4847212457371275,[-36.28536614  -3.48472125],2.256085628885429,113.73916305572061,7.186731503271067,209.00478268994695,0,0,0.2809684350293667
0,74,-37.279637287219614,-4.403350494226715,[-37.27963729  -4.40335049],1.3536819442909203,222.73553049094733,8.507797282991927,211.16915533530698,0,0,0.21747852881564506
0,75,-37.003351667573654,-2.8071609162857873,[-37.00335167  -2.80716092],1.6199243538975485,80.17993127932442,7.54500410799286,201.84244650280323,0,0,0.26392777837111625
0,76,-36.22209459060131,-0.9673319808716527,[-36.22209459  -0.96733198],1.998832942470801,66.99218903574899,6.296839862630075,188.83687490437995,0,0,0.32099761210622535
0,77,-35.378759686487236,1.1396653275725555,[-35.37875969   1.13966533],2.269504663640996,68.18602698186383,5.498171771039108,168.0369536370133,0,0,0.3521296747117485
0,78,-34.08061448828764,1.9682330067100193,[-34.08061449   1.96823301],1.5400342056330822,32.54888584792917,4.530491780229354,154.2502479766848,0,0,0.3806836228674589
0,79,-35.69291182560893,2.745904321913849,[-35.69291183   2.74590432],1.7900489877163108,154.2502479766848,6.320540767945665,154.2502479766848,0,2,0.3806836228674589
0,80,-34.271723022718035,2.020066776403977,[-34.27172302   2.02006678],1.5958125691741663,332.9454342986423,4.725281723236241,154.69087326309014,0,0,0.3758855862843477
0,81,-36.383745133502245,3.018826685306291,[-36.38374513   3.01882669],2.336270265203054,154.69087326309014,7.061551988439295,154.69087326309017,0,2,0.3758855862843477
0,82,-38.10239043909206,3.1441430379677433,[-38.10239044   3.14414304],1.7232080183977456,175.82961435159513,8.691050930163248,158.79119288037467,0,0,0.2087329183215806
0,83,-37.00257724546889,5.556133035741988,[-37.00257725   5.55613304],2.650902640654801,65.48808096016043,8.939054893534449,141.57006846795474,0,0,0.19703261732474983
0,84,-36.69671100429949,4.593207308490681,[-36.696711     4.59320731],1.0103366338451554,287.6220656877154,8.120559811606467,145.55416228581268,0,0,0.23613745929219102
0,85,-38.255524487337816,3.301300497197912,[-38.25552449   3.3013005 ],2.0245796314214797,219.65111553604376,8.891134322111746,158.20403106078575,0,0,0.19927932300718953
0,86,-38.46799413979069,0.5590220372489592,[-38.46799414   0.55902204],2.7504971378122622,265.5696176129825,8.486426243694071,176.22304942672727,0,0,0.21850290010243031
0,87,-37.53783248891978,2.4043528609714944,[-37.53783249   2.40435286],2.0665058784652373,63.24905063006019,7.912005517634351,162.3088052831578,0,0,0.2462287006950815
0,88,-37.07968034864126,3.630993745616806,[-37.07968035   3.63099375],1.3094087381429922,69.5192672388439,7.9565061063035465,152.84782930987308,0,0,0.2440755211078186
0,89,-39.70556286697359,2.4799814177393333,[-39.70556287   2.47998142],2.8670696501845283,203.6694501815659,10.01739778570807,165.66638825885772,0,0,0.14899895792368847
0,90,-37.93068518675468,2.026461748037197,[-37.93068519   2.02646175],1.831903619338633,345.66638825885775,8.185494166369438,165.66638825885772,0,1,0.14899895792368847
0,91,-37.39036071609871,-0.47571528904558,[-37.39036072  -0.47571529],2.559851647751095,282.18544407297696,7.405655713728987,183.6830308171283,0,0,0.2705943133148437
0,92,-37.48798328353893,1.1521844122572045,[-37.48798328   1.15218441],1.6308242097710333,93.43182725362897,7.57610866965403,171.2524400784259,0,0,0.2624344494976082
0,93,-37.300512756182336,3.030045146774041,[-37.30051276   3.03004515],1.88719530967716,84.29893938653885,7.9043443810774034,157.4593248524886,0,0,0.246599328973488
0,94,-37.21871236178285,1.6794386905188354,[-37.21871236   1.67943869],1.3530813368760044,273.46592391151745,7.411499340711576,166.9030742647907,0,0,0.2703156140150423
0,95,-35.874864361908315,4.016539397377236,[-35.87486436   4.0165394 ],2.6959167570169558,60.10082007720267,7.116643872044174,145.64028409126848,0,0,0.28425781066116973
0,96,-37.68132228096062,3.5031694950610257,[-37.68132228   3.5031695 ],1.8779879844958922,195.86440322722598,8.44244683105012,155.48400987205844,0,0,0.22061347659692013
0,97,-38.81844812717571,5.4221827165697,[-38.81844813   5.42218272],2.2306203026188642,120.64918358270319,10.352057417902778,148.41396670773804,0,0,0.1353361630910337
0,98,-37.77346265627392,4.7796544533564775,[-37.77346266   4.77965445],1.2267180619130162,328.41396670773804,9.12533935598976,148.41396670773804,0,1,0.1353361630910337
0,99,-35.18980661639858,4.806396603500791,[-35.18980662   4.8063966 ],2.58379443357607,0.5930191950519559,7.073580495460442,137.196535219638,0,0,0.286270046746232
0,100,-33.91737346140256,3.717347743140008,[-33.91737346   3.71734774],1.6748473226495106,319.440474643752,5.400415639516018,136.5007762539632,0,0,0.3555183413173234
0,101,-35.182689397878875,3.3418795288457694,[-35.1826894    3.34187953],1.3198487788554536,196.52766105043332,6.166719401773078,147.18544148346382,0,0,0.32644272440945715
0,102,-36.24730968639909,3.803145417239592,[-36.24730969   3.80314542],1.1602510842591842,156.57445947161554,7.313876768338829,148.6683951004007,0,0,0.2749601258733119
0,103,-37.20418720658614,4.431385861280956,[-37.20418721   4.43138586],1.1446836437062455,146.7129942085312,8.45798403634697,148.4038061769795,0,0,0.219867468948353
0,104,-36.21120716080757,2.7665349890640054,[-36.21120716   2.76653499],1.9384885344092073,300.81344922082235,6.799471320638288,155.9913213516805,0,0,0.2988964222363906
0,105,-37.87300996009111,3.3758927147066373,[-37.87300996   3.37589271],1.7700015201990584,159.8627838258249,8.566267416611693,156.7906780702341,0,0,0.21468033047954294
0,106,-38.7457067349399,0.7352257148368824,[-38.74570673   0.73522571],2.7811367936569775,251.71213359005057,8.776556451440996,175.19461223517692,0,0,0.20467935998851713
0,107,-37.89089204520102,-1.2394171264846208,[-37.89089205  -1.23941713],2.1517254714706606,293.40758617345745,7.987636201182434,188.92647878122713,0,0,0.24256905877041413
0,108,-35.27303314751994,-2.037404580907139,[-35.27303315  -2.03740458],2.7367808070036843,343.04749568364986,5.652954625781586,201.1256297896186,0,0,0.3465591048490553
0,109,-32.37106188664977,-2.2604334012959337,[-32.37106189  -2.2604334 ],2.9105289989348013,355.60521504693406,3.275895851827019,223.63168591486843,0,0,0.3983354045361624
0,110,-34.01869105580318,-3.8311878501248637,[-34.01869106  -3.83118785],2.2763899968065746,223.63168591486843,5.552285848633594,223.63168591486843,0,2,0.3983354045361624
0,111,-33.27063784117797,-6.1971956333966975,[-33.27063784  -6.19719563],2.481446441576768,287.54522732872994,7.007303733015746,242.17665782474248,0,0,0.2893529090193785
0,112,-30.819829419835074,-6.444785225326336,[-30.81982942  -6.44478523],2.463282875383409,354.23134311232684,6.496720470992403,262.7504445695455,0,0,0.31239726550191205
0,113,-29.483674781889952,-5.671274518258725,[-29.48367478  -5.67127452],1.5439002657071126,30.066896544694693,5.694729703182332,275.20199198285286,0,0,0.34501413331172104
0,114,-32.36218392406418,-6.154530570209288,[-32.36218392  -6.15453057],2.9187927801280225,189.53017995323904,6.592280290669377,249.0025885046265,0,0,0.30819330262690064
0,115,-32.93115613975522,-4.353050801944828,[-32.93115614  -4.3530508 ],1.8891952619288814,107.52799386365757,5.247926028436112,236.04538032119547,0,0,0.3605942327618337
0,116,-31.424574009681034,-2.6062275022367567,[-31.42457401  -2.6062275 ],2.306768595906806,49.22322642231639,2.9701570501362284,241.33881359854007,0,0,0.3989351744916022
0,117,-31.955852369160326,-3.578189830910836,[-31.95585237  -3.57818983],1.107685633928935,241.33881359854007,4.077842684065163,241.33881359854004,0,2,0.3989351744916022
0,118,-33.192770613998356,-5.841105148618391,[-33.19277061  -5.84110515],2.578905287041127,241.33881359854004,6.65674797110629,241.33881359854,0,2,0.3989351744916022
0,119,-33.59619304035604,-7.566537114307189,[-33.59619304  -7.56653711],1.7719664563159854,256.840105461779,8.377654103965703,244.57938356354316,0,0,0.22372854684581564
0,120,-34.617869491705115,-6.706907289891516,[-34.61786949  -6.70690729],1.3352101730687027,139.92303033924642,8.142930924281552,235.451639326665,0,0,0.23505557509218278
0,121,-35.54614635930554,-5.0375316031268245,[-35.54614636  -5.0375316 ],1.9101081452323954,119.07678549898726,7.492427116184687,222.24868078291473,0,0,0.26644789749132447
0,122,-37.17326008167075,-4.120074374890424,[-37.17326008  -4.12007437],1.8679472238669872,150.5832777944338,8.272283424419145,209.8715807988092,0,0,0.22880664356155928
0,123,-38.73840835560521,-2.3893712973103733,[-38.73840836  -2.3893713 ],2.3334571481270197,132.1243770975175,9.059187368948805,195.2927605135369,0,0,0.19143373441238215
0,124,-36.49458016597722,-2.2742652506997407,[-36.49458017  -2.27426525],2.246778659889655,2.936639551474829,6.881268339691821,199.2991797579113,0,0,0.29516421641828866
0,125,-34.78898441889983,-1.4756940239011027,[-34.78898442  -1.47569402],1.883287778519034,25.08930486326245,5.011191935721757,197.12633725893136,0,0,0.36793963365468074
0,126,-34.918266277657,0.07446839118473236,[-34.91826628   0.07446839],1.5555440566401382,94.76737313523077,4.918830015280428,179.13254015353473,0,0,0.3706204796903592
0,127,-37.44690079774283,0.11275492021232983,[-37.4469008    0.11275492],2.5289243552298437,179.13254015353473,7.447754370510272,179.13254015353473,0,2,0.3706204796903592
0,128,-35.59596764238991,-0.5550374358697364,[-35.59596764  -0.55503744],1.9677144550026437,340.1612225398248,5.623426038447711,185.66436973859027,0,0,0.3476406954976564
0,129,-36.3999899015296,-2.1332238156509735,[-36.3999899   -2.13322382],1.7711928304165818,243.00299370213585,6.746148129661946,198.4340935312287,0,0,0.30131138436970345
0,130,-38.02260721056394,-2.117683206748578,[-38.02260721  -2.11768321],1.6226917273785857,179.45126674516862,8.297397701637392,194.78677415771907,0,0,0.22759512835130055
0,131,-36.79453449719731,-1.5394883961804529,[-36.7945345  -1.5394884],1.3573768188250395,25.211750449515744,6.966758468296327,192.76638129768983,0,0,0.29122998772969366
0,132,-37.244010035741965,-4.313856665673124,[-37.24401004  -4.31385667],2.810542217174075,260.7974658065023,8.431194501961318,210.77408276905118,0,0,0.22115399557535456
0,133,-36.302397973602666,-2.341954923863467,[-36.30239797  -2.34195492],2.1851841466837945,64.47483893595926,6.723464366164167,200.38493697710476,0,0,0.3023341939592102
0,134,-38.44843783654663,-3.723004729243062,[-38.44843784  -3.72300473],2.5520159988298605,212.7626621259046,9.232381387917146,203.78182783498835,0,0,0.18345422667928027
0,135,-37.9331529614967,-2.3326924928022086,[-37.93315296  -2.33269249],1.4827294484336608,69.6640203058428,8.269000554872378,196.38563304178862,0,0,0.22896505847474838
0,136,-36.749466058309636,-1.067054182266,[-36.74946606  -1.06705418],1.7329036377922276,46.916331379753764,6.833293254366095,188.9837994180338,0,0,0.297357168048758
0,137,-35.913357695305294,-1.880960197295609,[-35.9133577  -1.8809602],1.1668419755850317,315.7709169592761,6.205305028476575,197.6451731400598,0,0,0.3248414247031937
0,138,-36.81793078828361,-4.567189768073046,[-36.81793079  -4.56718977],2.834445587316767,251.38932950862886,8.206302615149937,213.81730652200667,0,0,0.23199249160409122
0,139,-36.40333171962362,-7.17343809120967,[-36.40333172  -7.17343809],2.6390192704082693,279.03881069398847,9.615657604134825,228.2464728278302,0,0,0.16624759862562932
0,140,-38.69516627861335,-7.565843647527492,[-38.69516628  -7.56584365],2.3251855337604215,189.71591180747137,11.525966628077962,221.0272030858984,0,0,0.09322114810187614
0,141,-36.72218809189603,-5.849114604932798,[-36.72218809  -5.8491146 ],2.615301422580284,41.02720308589841,8.910665205497676,221.0272030858984,0,1,0.09322114810187614
0,142,-35.0973164932017,-6.041325805838461,[-35.09731649  -6.04132581],1.636200738906157,353.2536522706091,7.904445137019792,229.84428931674105,0,0,0.24659445476974567
0,143,-34.01596547489029,-4.409155832574939,[-34.01596547  -4.40915583],1.9578812135638322,56.474589673011565,5.963944487622296,227.6719869414363,0,0,0.33466077513935394
0,144,-34.056557569800056,-1.7569868674868485,[-34.05655757  -1.75698687],2.6524795828706385,90.87685746002585,4.420708333471389,203.41852797455073,0,0,0.38315840831332004
0,145,-35.222046079976835,-2.261786311683653,[-35.22204608  -2.26178631],1.2701125722610143,203.41852797455073,5.690820905732403,203.41852797455076,0,2,0.38315840831332004
0,146,-34.24151783360677,-2.8866638402019924,[-34.24151783  -2.88666384],1.1627156004701837,327.4911832855564,5.1306239054460026,214.23815809899804,0,0,0.3643174420938048
0,147,-33.38674157830073,-1.3219200870357695,[-33.38674158  -1.32192009],1.7829933986719464,61.353439994564525,3.635586779970954,201.3218004501563,0,0,0.39573204757209196
0,148,-36.01303150089845,-2.347019086411881,[-36.0130315   -2.34701909],2.8192599589360765,201.3218004501563,6.4548467389070305,201.3218004501563,0,2,0.39573204757209196
0,149,-34.802786854545666,-1.0308505038109332,[-34.80278685  -1.0308505 ],1.7880133785437298,47.40081157939399,4.912170022648229,192.11393928041107,0,0,0.3708096513730689
0,150,-37.6810660201931,-1.6486325578298295,[-37.68106602  -1.64863256],2.9438317923529356,192.11393928041107,7.856001815001165,192.11393928041107,0,2,0.3708096513730689
0,151,-37.91791650651652,0.18256539997134213,[-37.91791651   0.1825654 ],1.846451763119422,97.36982509805931,7.920020955113279,178.67915078353067,0,0,0.24584091058816882
0,152,-39.550746725413475,-0.187870929420478,[-39.55074673  -0.18787093],1.6743230267413651,192.78219401649196,9.55259433343202,181.12690908992377,0,0,0.16903180556188163
0,153,-41.41758383499408,-1.2777711265557534,[-41.41758383  -1.27777113],2.161703780221238,210.2773141722416,11.488860678108068,186.38554783887082,0,0,0.09440571707292973
0,154,-39.83887099573416,-1.101093318686588,[-39.838871    -1.10109332],1.588568310346639,6.385547838870821,9.900292367761427,186.38554783887082,0,1,0.09440571707292973
0,155,-40.338868729521856,-3.083877135994359,[-40.33886873  -3.08387714],2.044854371335623,255.846821612319,10.788999249058906,196.60878660050975,0,0,0.11856324837424788
0,156,-39.328919148222376,-2.7826294362936017,[-39.32891915  -2.78262944],1.0539204587358542,16.608786600509745,9.735078790323053,196.60878660050977,0,1,0.11856324837424788
0,157,-38.9626501211651,-4.5481283995456865,[-38.96265012  -4.5481284 ],1.803091675269361,281.7202805440838,10.050600436450289,206.90567604105223,0,0,0.14761350650820868
0,158,-37.49228204970997,-3.801984938274328,[-37.49228205  -3.80198494],1.6488518218301704,26.90567604105223,8.401748614620118,206.90567604105223,0,1,0.14761350650820868
0,159,-37.186636914138774,-5.283784431154827,[-37.18663691  -5.28378443],1.5129932868321787,281.65473034545147,8.919984756185192,216.3242000961631,0,0,0.19792582820913085
0,160,-35.08080381859784,-4.884091027092612,[-35.08080382  -4.88409103],2.1434289919487277,10.747071781216793,7.047617512607008,223.86909503777798,0,0,0.2874797995143823
0,161,-34.570986953648365,-7.1944227160494485,[-34.57098695  -7.19442272],2.3659133011978826,282.4439340595857,8.523710456581211,237.5701044436644,0,0,0.21671631662301508
0,162,-34.53201662081036,-8.548419223644467,[-34.53201662  -8.54841922],1.3545572078804988,271.6486152963534,9.67546618383195,242.06932348094347,0,0,0.16362541660904267
0,163,-32.31451098115947,-9.005168014471769,[-32.31451098  -9.00516801],2.264056253675181,348.3613215838694,9.297849861703146,255.58581357992625,0,0,0.18046890440481717
0,164,-31.481039394510194,-8.155561289999586,[-31.48103939  -8.15556129],1.1901707743093077,45.54925963541025,8.288947921360757,259.70732651883026,0,0,0.2280026709275035
0,165,-29.445577574828608,-8.348147876988982,[-29.44557757  -8.34814788],2.0445523746946908,354.5950117314824,8.3665379459851,273.799583553482,0,0,0.2242636021448017
0,166,-30.415390151356203,-8.682993778519366,[-30.41539015  -8.68299378],1.0259913310368598,199.0481896900061,8.69292413032863,267.26108626011734,0,0,0.20864391495051612
0,167,-31.214805190578787,-9.317774499542889,[-31.21480519  -9.3177745 ],1.0207893850929237,218.45156117498993,9.396630953452886,262.5719579884435,0,0,0.17599911993987535
